emp_no,salary
290431,71082
427151,71082
41463,71083
61971,71083
79280,71083
481199,71083
458091,71084
228633,71085
458631,71085
74130,71086
212513,71086
217602,71086
285077,71086
431208,71086
460843,71086
472010,71088
22306,71090
282922,71090
42768,71091
53268,71091
70038,71091
108276,71091
239505,71091
443775,71091
468445,71091
11269,71092
68484,71092
107783,71092
265948,71092
48211,71093
55556,71093
99836,71093
236485,71093
290411,71093
405670,71093
68208,71094
238556,71094
423857,71094
443953,71094
19386,71095
87815,71095
206942,71095
42913,71096
74119,71096
210733,71096
61496,71097
247585,71097
48004,71098
108041,71098
287700,71098
479237,71098
24393,71099
213508,71099
276892,71099
85648,71100
109498,71100
209414,71100
427472,71100
67786,71101
76577,71101
222515,71101
225284,71102
493329,71102
249663,71103
297196,71103
416920,71103
483951,71103
44021,71104
268313,71104
291516,71104
67731,71105
290292,71105
479044,71105
55348,71106
215065,71106
417571,71106
433509,71106
28774,71107
106289,71107
432008,71108
453904,71108
237716,71109
243308,71109
468612,71109
483026,71109
38792,71110
280271,71110
407752,71110
473048,71110
480672,71110
406106,71111
473090,71112
71537,71113
230669,71113
434193,71113
53551,71114
248764,71114
263176,71114
404717,71114
457304,71114
50874,71115
499913,71115
38807,71116
81716,71116
87935,71116
228007,71116
242479,71116
55712,71117
206116,71117
214180,71117
294907,71117
19822,71118
43862,71119
60005,71119
228470,71119
248299,71119
237431,71120
295282,71120
423178,71120
483293,71120
60003,71121
221606,71121
282776,71122
90071,71123
220859,71123
232431,71123
239660,71123
421612,71123
99388,71124
411596,71124
60428,71125
284821,71126
47104,71127
64098,71127
73694,71127
74892,71127
84631,71127
420468,71127
93839,71129
99198,71129
31213,71130
36879,71130
82405,71130
219527,71131
238267,71131
471755,71131
79098,71132
236090,71132
476666,71132
15614,71133
401880,71133
428412,71133
473941,71133
204942,71134
296319,71134
405791,71134
231962,71135
232133,71135
437848,71135
454094,71135
63570,71136
260693,71136
411834,71136
44983,71137
262783,71137
412945,71137
453956,71137
238263,71138
243052,71138
415891,71138
472268,71138
31680,71139
239766,71139
283944,71139
296599,71139
35681,71140
75842,71140
27623,71141
81131,71141
90155,71142
95578,71142
244281,71142
493220,71142
15757,71143
495100,71143
254844,71144
37859,71145
242935,71145
472939,71145
497237,71145
79118,71146
58819,71147
63925,71147
105940,71147
216120,71147
226210,71147
412181,71147
421195,71147
476282,71147
111133,71148
459681,71148
473211,71148
18634,71149
221423,71149
416031,71149
470494,71149
419576,71150
468894,71150
470135,71151
233063,71152
412410,71152
439798,71152
211888,71153
214885,71153
255572,71153
412184,71153
471345,71153
489190,71153
74020,71154
98490,71154
210687,71154
447651,71154
460034,71154
92857,71155
405784,71155
72797,71156
231543,71156
418913,71156
463175,71156
416799,71157
459737,71157
436559,71158
106158,71159
30861,71160
59265,71160
22179,71161
77386,71161
478145,71161
86260,71162
244901,71162
290425,71162
456867,71163
429503,71164
70993,71165
281450,71165
110022,71166
291883,71166
487645,71166
26395,71167
43135,71167
67141,71167
203324,71167
232781,71167
274121,71167
495149,71167
32896,71168
75645,71168
210478,71168
290012,71168
238674,71169
417973,71169
422685,71169
238506,71170
100340,71171
207108,71171
282850,71171
96025,71172
498048,71172
21331,71173
43262,71173
89179,71173
217066,71173
240208,71173
265071,71173
268551,71173
285754,71173
408228,71173
442810,71173
491421,71173
244615,71174
39245,71175
212486,71176
488252,71176
209722,71177
240802,71177
269271,71177
51115,71179
252790,71179
108615,71180
204035,71180
210963,71180
410476,71180
11430,71181
411680,71181
465182,71181
255702,71182
278197,71182
429790,71182
435621,71182
98106,71183
445087,71183
249902,71184
429283,71184
465344,71184
91940,71185
105397,71185
200422,71185
430287,71185
26665,71186
35985,71186
60909,71186
68211,71186
205460,71186
431957,71186
53376,71187
275255,71187
432600,71187
34923,71188
246410,71188
262161,71188
444240,71188
62541,71189
73878,71189
76034,71189
245264,71189
424495,71189
210855,71191
412970,71191
433780,71191
21060,71192
226854,71192
90602,71193
250238,71193
284279,71193
433380,71193
446955,71193
211989,71194
294326,71194
76644,71195
88902,71195
256750,71195
485683,71195
260003,71196
435800,71196
492361,71196
282026,71197
429608,71197
43313,71198
249816,71198
404784,71198
416245,71198
435958,71198
493855,71198
225447,71199
231288,71199
428406,71199
31109,71200
35100,71200
273707,71200
286020,71200
409609,71200
423918,71200
430972,71200
434772,71200
451126,71200
466522,71200
261716,71201
293218,71201
412384,71201
65724,71202
440825,71202
449857,71202
478157,71202
275846,71203
431592,71203
12575,71204
42704,71204
242010,71204
271877,71204
80034,71205
109385,71205
253145,71205
255868,71205
283466,71205
448089,71205
103036,71206
219519,71206
228371,71206
279499,71206
289391,71206
458778,71206
89660,71207
442440,71207
471194,71207
210766,71208
419969,71208
268516,71209
294308,71209
75966,71210
219305,71210
268588,71210
404724,71210
256589,71211
474985,71211
23094,71212
64073,71212
285253,71212
403693,71212
25543,71213
241854,71214
287203,71214
108420,71215
479009,71215
11564,71216
64416,71216
231927,71216
212076,71217
441249,71217
479301,71217
10059,71218
219205,71218
247249,71218
254001,71218
296618,71218
475323,71218
26791,71219
43506,71219
87268,71219
421117,71219
499968,71219
22843,71220
52043,71221
240333,71221
241019,71221
437352,71221
272094,71222
433097,71222
247266,71223
258655,71223
298043,71223
491986,71223
44716,71224
79469,71224
259316,71224
424062,71224
447769,71224
415888,71225
456185,71225
34898,71226
38418,71226
59773,71227
261822,71227
410987,71227
414447,71227
57839,71228
240374,71228
52691,71229
223032,71229
489064,71229
45005,71230
235109,71230
422868,71230
480473,71230
75737,71231
80311,71231
288424,71232
435502,71232
76311,71233
21647,71234
19993,71235
95880,71235
249914,71235
261058,71235
434053,71236
66891,71237
272557,71237
414946,71237
482860,71237
76331,71238
94877,71238
98926,71238
283232,71238
405690,71238
106590,71239
17695,71240
234523,71240
252904,71241
450275,71241
475577,71241
494452,71241
94492,71242
259168,71242
406367,71242
223658,71243
486100,71243
498579,71245
259655,71246
276244,71246
45014,71247
202995,71247
271071,71247
25878,71248
264755,71248
297661,71248
438060,71248
452637,71248
472372,71248
202271,71249
247482,71249
297925,71249
435079,71249
47005,71250
477426,71250
493788,71250
28272,71251
73176,71251
105765,71251
479928,71251
78578,71252
297160,71252
34318,71253
440741,71253
16398,71254
45689,71254
293600,71254
446086,71254
225901,71255
229214,71255
277032,71255
27426,71256
406722,71256
408068,71256
450768,71256
249922,71257
264737,71257
22850,71258
245251,71258
458387,71258
47398,71259
267858,71259
448734,71259
463835,71259
494528,71259
85597,71260
103719,71260
252967,71260
283020,71260
403011,71261
423032,71261
458427,71261
66488,71262
67565,71262
215852,71262
280772,71262
35465,71263
207520,71263
253721,71263
275835,71263
236970,71264
284672,71264
286927,71264
287719,71264
411734,71264
489659,71264
53264,71265
297008,71265
447859,71265
461345,71265
474133,71265
51378,71266
275232,71266
290145,71267
299761,71267
412821,71267
494846,71267
245529,71268
260239,71268
277810,71268
429026,71268
13567,71269
200224,71269
213969,71269
54748,71270
218919,71270
274149,71270
466191,71270
481149,71270
27590,71271
78834,71271
291906,71271
66830,71272
249000,71272
464725,71272
101734,71273
236647,71274
467518,71274
474329,71274
203593,71275
426813,71275
28604,71276
73166,71276
78219,71276
206361,71276
64000,71277
420137,71277
481887,71277
489343,71277
83655,71278
416692,71278
41024,71279
290189,71279
67966,71280
200488,71280
255221,71280
439079,71280
484255,71280
46216,71281
107096,71281
52186,71282
244198,71282
296175,71282
405191,71282
433182,71282
495645,71282
101279,71283
220312,71283
250556,71283
454442,71283
40262,71284
223881,71284
246418,71284
440050,71284
497594,71284
233269,71285
243030,71285
252753,71285
263505,71285
477162,71285
219890,71286
33464,71288
62780,71288
72883,71288
298300,71289
469546,71289
103261,71290
434020,71290
457305,71290
264778,71291
472218,71291
484459,71291
287025,71292
495454,71292
38771,71293
39518,71293
87140,71293
247091,71293
404473,71293
421351,71293
433419,71293
39348,71294
257930,71294
409314,71294
68514,71295
247261,71295
269878,71295
269728,71296
222565,71297
403628,71297
43283,71298
271901,71298
431031,71298
459101,71298
459131,71298
100536,71299
446813,71299
494085,71299
420188,71300
32867,71301
202862,71301
462228,71301
470418,71301
107815,71302
54338,71303
67690,71303
216512,71303
401740,71303
31042,71304
496955,71304
10256,71305
57041,71305
99421,71305
493636,71305
19057,71306
246282,71306
255887,71306
417638,71306
426433,71306
10845,71307
227689,71307
411383,71307
107078,71308
464660,71308
471878,71308
31577,71309
81614,71309
46312,71310
102877,71310
247473,71310
251950,71310
427078,71310
68604,71311
88749,71311
265482,71311
62895,71312
67555,71312
435037,71312
470029,71312
50852,71313
429456,71313
446201,71313
480360,71313
39350,71314
72071,71314
480391,71314
39948,71315
40649,71315
65888,71315
75406,71315
225513,71315
440818,71315
31520,71316
264100,71316
450143,71316
461321,71316
470985,71316
106087,71317
285585,71317
436423,71317
20594,71319
247480,71319
281974,71319
435521,71319
22767,71320
224894,71320
465882,71320
203261,71321
216539,71321
266336,71321
467295,71322
468178,71322
109920,71323
418037,71323
71015,71324
229926,71324
294369,71324
438994,71324
474552,71325
232486,71326
294643,71326
95071,71327
206876,71327
494780,71327
220796,71328
265143,71328
295542,71328
409560,71328
237563,71329
253731,71329
264210,71329
448750,71329
53130,71330
60623,71330
105015,71330
251907,71330
48518,71331
203810,71331
206348,71331
212131,71331
51352,71332
65905,71332
79110,71332
254992,71332
430737,71332
89945,71333
76605,71334
86831,71334
435355,71334
33179,71335
242707,71335
268596,71335
45392,71336
265612,71336
405569,71336
461919,71336
495122,71336
46842,71337
459580,71337
499777,71337
13429,71338
28487,71338
66150,71338
208787,71338
288353,71338
439574,71338
481045,71338
25030,71339
48049,71339
250367,71339
468440,71339
476842,71339
26682,71340
257632,71340
427029,71340
75741,71341
79845,71341
219452,71341
235432,71341
259741,71341
283958,71341
468996,71341
59494,71342
257539,71342
414184,71342
88918,71343
265614,71343
482308,71343
68986,71344
455693,71344
83405,71345
105750,71345
409318,71345
15469,71346
246226,71346
491932,71346
105682,71347
433652,71347
442660,71347
470249,71347
38951,71348
210637,71348
65171,71349
97803,71349
253419,71349
493143,71349
106494,71350
291460,71350
447401,71350
406777,71351
30344,71352
83133,71353
243648,71353
434241,71353
51981,71354
295125,71354
470411,71354
24634,71355
232106,71355
402712,71355
469245,71355
240384,71356
264012,71356
264126,71356
490006,71356
12569,71357
30757,71357
84414,71357
205886,71357
250418,71357
256646,71357
17919,71358
276681,71358
84672,71359
400996,71359
483794,71359
408568,71360
88478,71361
239643,71361
452753,71361
459929,71361
63722,71362
103555,71362
43561,71363
447133,71363
24049,71364
204876,71364
279685,71364
428959,71364
85363,71365
88786,71365
287395,71365
14948,71366
229847,71366
251493,71366
201392,71368
255345,71368
19640,71369
23831,71369
52271,71369
460393,71369
27501,71370
39824,71370
42959,71371
428116,71371
449229,71371
422788,71372
475321,71372
26246,71373
35433,71373
282105,71373
422963,71373
456677,71373
50443,71374
252135,71374
468254,71374
75166,71375
100570,71375
106259,71375
12422,71376
413411,71376
492169,71376
31293,71377
213294,71377
449835,71377
481799,71377
77654,71378
206062,71378
240266,71378
258868,71378
419814,71378
477674,71378
490141,71378
205199,71379
406301,71379
10017,71380
23886,71380
40107,71380
99488,71380
203220,71380
265191,71380
422952,71380
427579,71380
26902,71381
419742,71381
443445,71381
463107,71381
493712,71381
21659,71382
240695,71382
260442,71382
265004,71382
96521,71383
247352,71383
279819,71383
94449,71384
281921,71384
284540,71384
436950,71384
434454,71385
59557,71386
207243,71386
449918,71386
404029,71387
493971,71387
207556,71388
248449,71388
291736,71388
471526,71388
251692,71389
213222,71390
215107,71390
496751,71390
44663,71392
239362,71392
262449,71392
272816,71392
479386,71392
80018,71393
18841,71394
19568,71394
214819,71394
215335,71394
434098,71395
474474,71395
437256,71396
77950,71397
283383,71397
292756,71397
453254,71397
65849,71398
74523,71398
94876,71398
217637,71398
224743,71398
493857,71398
220722,71400
425524,71400
203474,71401
241213,71401
288357,71401
429864,71402
19117,71403
78151,71403
424195,71403
427844,71403
11336,71404
36536,71404
244348,71404
269467,71404
287033,71404
490710,71405
226125,71406
263695,71406
414436,71406
426052,71406
32143,71407
250353,71407
263793,71407
283765,71407
419127,71407
20908,71408
52954,71408
69140,71408
226757,71408
473155,71408
89480,71409
101924,71409
261423,71409
450173,71409
492377,71410
94008,71411
219761,71411
220558,71411
263998,71411
43501,71412
258288,71412
437516,71412
86433,71413
230016,71413
254867,71413
452972,71413
40844,71414
45227,71414
224823,71414
283248,71414
424814,71414
81618,71415
233444,71415
242714,71415
245178,71415
403031,71415
440909,71415
66412,71416
472386,71416
200993,71417
75395,71418
87102,71418
401796,71419
405124,71419
45273,71420
412625,71420
476292,71420
218764,71421
493639,71421
219362,71422
278512,71422
296711,71422
474560,71422
238170,71423
34699,71424
49726,71424
263337,71424
17692,71425
481847,71425
44290,71426
239070,71426
283251,71426
255426,71427
445809,71427
255774,71428
404031,71428
460346,71428
470949,71428
53588,71429
226754,71429
230530,71429
417408,71429
41377,71430
497761,71430
60845,71431
219725,71431
427538,71431
25373,71432
28538,71432
207747,71432
237983,71432
275317,71432
42611,71433
57717,71433
98002,71433
423352,71433
429044,71433
227186,71434
285538,71434
408367,71434
411474,71434
10593,71435
420622,71436
428975,71436
467722,71436
15170,71437
212557,71437
430361,71437
232113,71438
439911,71438
54277,71440
206897,71440
219170,71440
254307,71440
450831,71440
222695,71441
227433,71441
234912,71441
491574,71441
86307,71442
97389,71442
251471,71442
299049,71442
497952,71442
206228,71443
489860,71443
23817,71444
79297,71444
85985,71444
215664,71444
226777,71444
241054,71444
283192,71444
285264,71444
287738,71444
459088,71445
474012,71445
11106,71446
236066,71446
489004,71446
285882,71447
467761,71447
40962,71448
41296,71448
208832,71448
254988,71448
292043,71448
409286,71448
63146,71449
69181,71449
75555,71450
437355,71450
12567,71451
79997,71451
405963,71451
487332,71451
47380,71452
108637,71452
222741,71452
273290,71452
494036,71452
41403,71453
205850,71453
10187,71454
41185,71454
49782,71454
247453,71454
299907,71454
266123,71455
285981,71455
288278,71455
424242,71455
430226,71455
487003,71455
218149,71456
30692,71457
77753,71457
226614,71457
419428,71458
39016,71459
216267,71459
277617,71459
281473,71459
405196,71459
478511,71459
30700,71460
299790,71460
403177,71460
77354,71461
461202,71461
13384,71462
230195,71462
467694,71462
44456,71463
87266,71463
444874,71463
69187,71464
19803,71465
454315,71465
493109,71465
30081,71466
400324,71466
429233,71466
444343,71466
12001,71467
92970,71467
242984,71468
443891,71469
471938,71469
107479,71470
414335,71470
36259,71471
44468,71471
89896,71471
219503,71471
252196,71471
293514,71471
435797,71471
491568,71471
44864,71472
48607,71472
82438,71472
220975,71472
222942,71472
431742,71473
46849,71474
65445,71474
273000,71474
298955,71474
474470,71474
498834,71474
290500,71475
460490,71475
16684,71476
50379,71476
109428,71476
200715,71476
462183,71476
475270,71476
238873,71477
456829,71477
472011,71477
21637,71478
213826,71478
464288,71478
74358,71479
278418,71479
289535,71479
433003,71479
470313,71479
62932,71480
470897,71480
37600,71481
62363,71481
73391,71481
265386,71481
216388,71482
246923,71482
274127,71482
279189,71482
493477,71482
277561,71483
459125,71483
64303,71484
488185,71484
496363,71484
416658,71485
430274,71485
440910,71485
19784,71486
65019,71486
222889,71486
441888,71486
483110,71486
31766,71487
209778,71487
216321,71487
287502,71487
20435,71488
96009,71488
209784,71489
438585,71489
457129,71489
283399,71490
495439,71490
204177,71491
69753,71492
75370,71492
205233,71492
231428,71492
270155,71492
291512,71492
243412,71493
475501,71493
43136,71494
243045,71494
249302,71494
299797,71494
458988,71494
469190,71494
58605,71495
208732,71495
234952,71495
44810,71496
48552,71496
53211,71496
225221,71496
283227,71496
431629,71496
475664,71496
51228,71497
103664,71497
449507,71498
88005,71499
109437,71499
204466,71499
450651,71499
20355,71501
96662,71501
102673,71501
29061,71502
255500,71502
269951,71502
270668,71502
32009,71504
41657,71504
88904,71504
90245,71504
259651,71504
276103,71504
404537,71505
433203,71506
67234,71507
438940,71507
82903,71508
204975,71508
216841,71508
468635,71508
473795,71508
73168,71509
73789,71509
288239,71509
454093,71509
434131,71510
36225,71511
217480,71511
286297,71511
48717,71512
75323,71512
253524,71512
496537,71512
268875,71513
291339,71513
445996,71513
52905,71514
257648,71514
279923,71514
422906,71514
53300,71515
423963,71515
455571,71516
47026,71517
72902,71517
206653,71517
245881,71517
297066,71517
297850,71517
400695,71517
412442,71517
435376,71517
51058,71518
241581,71518
25155,71519
56804,71519
90467,71519
203909,71519
216337,71519
292639,71519
434567,71519
20743,71520
257498,71520
214125,71521
83059,71522
84900,71522
79935,71523
464690,71523
10123,71524
93878,71524
295949,71524
446345,71524
452230,71524
487757,71524
212731,71525
264822,71525
86013,71526
452867,71526
494838,71526
39193,71527
211267,71527
230114,71527
243575,71527
293527,71527
409890,71528
475310,71528
477006,71528
429094,71529
499489,71529
68555,71530
72051,71530
93212,71530
428625,71531
453757,71531
476984,71531
499641,71531
35922,71532
63899,71532
421553,71532
244548,71533
432691,71533
88194,71534
281494,71534
422970,71534
438399,71535
483570,71535
273261,71536
443467,71536
240725,71537
432535,71537
495227,71537
59315,71538
207389,71538
104349,71539
251028,71539
35251,71540
57122,71540
75506,71540
84355,71540
250041,71540
400179,71540
415321,71540
422433,71540
426214,71540
87891,71541
439014,71541
47570,71542
62661,71542
427408,71542
98008,71543
232241,71543
280308,71543
71156,71544
62539,71545
73127,71545
83222,71545
291527,71545
446276,71545
448702,71545
80032,71546
438097,71547
63009,71548
78132,71548
200018,71548
202155,71548
217471,71548
36398,71549
485391,71549
56293,71550
71171,71550
76005,71550
433007,71550
471681,71550
79100,71551
220821,71551
93855,71552
254313,71552
46410,71553
87307,71553
243688,71553
414916,71553
427157,71553
441003,71553
419201,71554
452128,71554
229369,71555
460492,71555
35290,71556
73031,71556
230851,71557
290903,71557
56905,71558
88243,71558
210853,71558
242446,71558
263124,71558
482845,71558
37295,71559
230170,71559
403110,71559
409884,71559
448550,71559
460724,71559
27793,71560
57345,71560
60842,71560
227441,71560
27817,71561
73442,71561
464848,71561
477699,71561
21724,71562
89469,71562
480468,71562
45397,71563
242349,71564
424521,71565
472045,71565
44198,71567
456224,71568
17801,71569
220579,71569
18988,71570
55356,71570
92304,71570
414928,71570
419416,71570
13041,71571
24799,71571
209005,71571
415583,71571
104307,71572
71289,71573
219050,71573
297421,71573
471912,71574
29687,71575
427913,71575
435752,71575
50678,71576
56655,71576
210500,71576
294524,71576
215190,71577
227026,71578
410272,71578
432091,71578
473580,71578
93366,71579
98801,71579
21437,71581
228246,71581
490009,71581
213502,71582
264399,71582
463121,71582
25383,71583
67700,71584
105741,71584
202983,71584
248005,71584
401494,71584
205777,71585
455522,71585
474297,71585
66030,71586
440097,71586
442491,71586
458074,71586
252092,71587
20003,71588
205496,71588
241673,71588
423583,71588
440951,71588
36345,71589
233450,71589
490895,71589
75911,71590
201221,71590
463661,71590
458191,71591
477529,71591
209437,71592
287333,71592
472314,71592
10968,71593
488932,71593
21883,71596
73594,71596
228655,71596
446504,71596
227542,71597
233583,71597
467831,71597
102513,71598
70150,71599
272000,71599
435604,71599
236752,71600
403471,71600
440517,71600
477275,71600
499321,71600
67956,71601
226382,71601
227894,71601
284569,71601
441858,71601
466180,71601
33198,71602
96148,71602
247782,71602
21711,71603
64123,71603
422196,71603
439920,71603
467511,71603
485881,71604
15242,71605
59549,71605
88929,71605
275278,71605
274004,71606
51300,71607
51909,71607
408492,71607
441364,71607
469822,71607
24401,71608
79850,71608
212272,71608
264561,71608
438983,71608
208460,71609
416339,71609
423044,71609
426435,71609
463746,71610
468567,71610
36952,71611
87821,71611
30413,71612
111035,71612
400447,71612
449951,71612
452358,71612
465656,71612
482013,71612
221674,71613
293055,71613
94353,71614
34150,71615
275900,71615
470040,71615
73841,71616
486077,71616
244920,71617
457208,71617
469049,71617
466949,71619
245077,71620
401955,71620
416829,71620
463036,71620
202800,71621
238505,71621
283575,71621
201742,71622
237039,71622
240730,71622
256366,71622
496155,71622
231586,71623
415012,71623
462690,71623
21869,71624
79334,71625
216160,71625
259435,71625
269491,71625
299768,71625
402193,71625
32150,71626
282330,71626
289077,71626
295406,71626
246764,71627
445763,71627
76057,71628
452966,71628
256000,71629
44555,71630
47430,71630
56442,71630
467499,71630
32822,71631
42769,71631
43934,71631
254925,71631
101802,71632
400839,71632
489229,71632
21122,71633
99577,71633
73034,71634
235019,71634
470506,71634
295918,71635
250853,71636
285594,71636
402541,71636
228373,71637
267137,71637
66964,71638
227123,71638
487913,71638
18553,71639
44070,71639
229227,71639
247298,71639
490018,71639
31325,71640
296713,71640
405475,71640
415122,71640
439941,71640
495061,71640
497217,71640
49706,71641
266647,71641
414923,71641
11472,71642
51852,71642
98444,71642
229005,71642
444255,71642
451419,71642
78454,71643
201299,71643
259845,71643
272489,71644
284146,71644
473046,71644
472876,71645
67449,71646
67606,71646
243511,71646
266243,71646
15506,71647
213470,71647
401100,71647
201145,71648
245485,71648
483254,71648
296009,71649
16420,71650
35328,71650
47952,71650
79781,71650
413833,71650
56303,71651
57911,71651
63795,71651
249372,71651
410241,71651
433002,71651
248479,71652
265983,71652
298149,71652
431079,71652
438714,71652
39015,71653
255898,71653
458832,71653
11031,71654
57453,71654
64388,71654
221609,71656
403488,71656
434460,71656
98542,71657
45059,71658
202339,71658
285070,71658
461743,71658
229603,71659
270050,71659
450291,71659
267492,71660
282340,71660
284670,71661
35474,71662
297532,71662
41905,71663
106705,71663
283303,71663
292359,71664
420603,71664
489003,71664
52049,71665
227417,71665
34013,71666
217886,71666
273715,71666
411544,71666
416973,71666
443484,71666
490704,71666
11964,71667
228247,71667
441945,71667
455929,71667
489602,71667
23347,71668
238585,71668
12808,71669
78723,71670
221138,71670
480216,71670
483594,71670
483933,71670
219572,71671
81222,71672
276210,71672
286150,71672
419301,71672
61629,71673
200746,71673
426566,71673
295456,71674
436710,71674
442198,71675
446029,71675
441455,71677
77388,71678
249377,71678
462698,71679
491426,71679
259927,71680
265317,71680
467647,71680
476771,71680
31129,71681
31687,71681
40210,71681
90370,71682
94814,71682
97882,71682
108810,71682
212402,71682
29151,71683
96864,71683
289507,71683
299310,71683
486331,71683
106255,71684
435630,71684
46541,71685
211425,71685
258208,71685
280480,71685
17145,71686
57829,71686
66061,71686
271317,71686
468426,71686
105688,71687
108659,71687
16031,71688
80856,71688
261439,71688
403809,71689
437442,71689
471417,71689
19260,71690
40605,71690
94702,71690
482267,71690
486816,71690
80206,71691
202433,71691
10486,71692
248914,71692
423538,71692
474170,71692
72692,71693
214019,71693
406463,71693
437381,71694
16834,71695
90652,71695
207699,71695
259999,71695
297516,71695
63027,71696
211765,71696
283928,71696
405441,71696
474657,71696
44667,71697
263867,71697
273176,71697
416766,71697
491698,71697
97317,71698
214446,71698
293061,71698
270065,71699
46027,71700
210499,71701
400972,71701
453987,71701
21195,71702
50350,71702
271227,71702
278075,71702
251777,71703
296355,71703
200790,71704
429459,71704
203656,71705
255843,71705
439133,71705
103156,71706
269274,71706
102682,71707
10662,71708
49910,71709
105474,71709
409107,71709
27924,71710
31603,71710
241730,71710
287875,71710
296804,71710
434804,71710
202319,71711
279438,71711
235187,71712
414051,71712
421307,71712
495555,71712
37426,71713
37660,71713
286060,71713
446415,71713
49647,71715
74596,71715
95882,71715
217217,71715
231494,71715
252456,71715
403707,71715
424357,71715
499847,71715
74099,71716
88332,71717
294849,71717
449976,71717
475842,71717
499302,71717
225019,71718
228594,71718
281187,71718
408813,71718
62224,71719
103646,71719
267323,71719
427252,71719
21827,71720
211255,71720
225589,71721
255979,71721
291914,71721
237887,71722
247940,71722
443977,71722
94746,71723
208713,71723
498510,71723
448783,71724
30960,71725
280691,71725
298477,71725
95769,71726
204253,71726
406587,71727
32618,71728
286229,71728
434281,71728
273898,71730
410251,71730
101249,71732
288188,71732
39229,71733
81029,71733
100279,71734
262908,71734
290918,71734
41082,71735
96881,71735
71658,71736
23450,71737
92992,71737
249291,71737
423195,71737
492096,71737
275839,71738
473245,71738
488763,71738
499312,71738
241075,71739
289925,71739
463877,71740
66854,71741
228554,71741
286750,71741
99991,71742
226367,71742
463497,71742
477974,71742
20712,71743
85630,71743
225891,71743
228021,71743
416983,71743
453046,71743
438614,71745
11381,71747
231770,71747
40984,71748
231302,71748
94874,71749
470646,71749
490348,71749
448045,71750
478352,71750
245658,71751
423819,71751
429014,71751
11904,71752
283578,71752
459711,71752
465135,71752
105722,71753
416750,71753
258696,71754
410966,71754
262204,71755
16062,71756
268111,71756
287837,71756
287627,71757
260128,71758
286481,71758
432433,71758
109605,71759
278486,71759
454991,71759
460769,71759
470290,71759
29570,71760
96178,71760
430777,71760
17336,71761
57224,71761
89078,71761
215276,71761
246670,71761
406945,71761
427304,71761
464148,71761
86704,71762
104707,71762
420748,71762
32757,71763
237176,71763
81657,71764
459836,71764
58732,71765
435259,71765
492729,71765
493570,71765
233258,71766
35317,71767
248437,71767
277549,71767
282019,71767
471258,71767
95445,71768
265073,71768
88826,71769
452226,71769
105378,71770
200242,71770
290662,71770
427907,71771
106459,71772
400469,71772
227036,71773
253291,71773
437107,71773
26545,71774
492125,71774
221660,71775
459798,71775
492711,71775
450053,71776
42596,71777
459692,71777
488186,71777
74872,71778
90085,71778
96066,71778
235374,71778
28620,71779
63229,71779
257079,71779
60140,71780
74914,71780
76777,71780
85980,71780
71021,71781
100652,71781
260153,71781
269344,71781
272161,71781
437598,71781
52975,71782
206845,71782
279159,71782
486162,71782
12120,71783
268778,71783
230652,71784
437197,71784
494352,71784
64205,71785
89835,71785
400130,71785
431364,71785
296852,71786
437561,71786
440625,71786
481564,71786
87545,71787
266230,71787
450292,71787
465292,71787
215443,71788
225406,71788
52291,71789
255304,71789
419466,71789
482691,71789
490406,71789
280230,71791
486746,71791
496039,71791
16381,71792
252568,71792
276191,71792
283768,71792
53468,71793
57688,71793
224453,71793
80112,71794
107028,71794
237695,71794
268112,71794
280355,71794
419445,71794
258804,71795
295128,71795
25360,71796
53061,71796
277010,71796
281858,71796
451370,71796
40474,71797
276259,71797
297422,71797
298291,71797
429370,71797
441383,71797
486437,71797
11189,71798
213774,71798
247836,71798
263008,71798
264423,71798
422023,71799
438021,71799
26793,71800
38970,71800
99796,71800
416036,71800
65364,71801
68584,71801
84889,71801
411377,71801
223843,71802
224776,71802
262506,71802
62692,71803
456891,71803
75438,71804
472693,71804
479488,71804
84294,71805
235532,71805
36097,71806
216295,71807
481811,71807
426539,71808
471611,71808
497955,71808
87978,71809
205148,71809
488923,71809
261571,71810
287248,71810
294685,71810
463096,71810
106756,71811
252164,71811
95127,71812
407576,71813
252541,71814
467597,71814
63790,71815
108549,71815
424895,71815
455577,71815
96753,71816
278244,71817
407064,71817
446145,71817
51389,71818
59954,71818
62324,71819
242415,71819
279088,71819
413991,71819
485884,71819
213248,71821
236635,71821
288780,71821
402595,71821
423110,71821
453445,71821
36992,71822
37433,71822
249911,71822
437928,71822
86983,71823
247872,71823
412486,71823
14189,71824
42006,71824
80543,71824
94844,71824
283159,71824
453560,71824
44028,71826
419580,71826
428745,71826
24629,71827
201282,71827
219320,71827
277269,71827
479885,71827
93084,71828
30002,71829
261211,71829
83332,71830
107598,71830
19401,71831
233111,71831
205399,71832
210559,71832
215236,71832
450703,71832
474868,71832
488954,71832
494292,71832
21859,71833
96873,71833
456852,71833
494656,71833
11406,71834
448018,71834
469150,71834
217214,71835
276473,71835
480204,71835
55769,71836
70119,71836
236546,71836
489307,71837
24055,71838
89175,71838
425900,71838
467255,71838
43028,71839
66385,71839
432860,71839
101749,71840
459084,71840
473797,71840
47390,71841
22376,71842
279437,71842
209210,71843
292352,71843
440324,71843
102470,71844
442040,71844
473658,71844
96860,71845
108711,71845
297982,71845
476750,71845
490200,71845
39417,71847
298659,71847
443879,71847
453680,71847
21536,71848
